date,tag,trend_score
2018-06-04,life,86
2018-06-05,life,90
2018-06-06,life,86
2018-06-07,life,86
2018-06-08,life,87
2018-06-09,life,88
2018-06-10,life,87
2018-06-11,life,87
2018-06-12,life,87
2018-06-13,life,86
2018-06-14,life,81
2017-11-14,viral,44
2017-11-15,viral,46
2017-11-16,viral,46
2017-11-17,viral,41
2017-11-18,viral,41
2017-11-19,viral,38
2017-11-20,viral,37
2017-11-21,viral,36
2017-11-22,viral,40
2017-11-23,viral,33
2017-11-24,viral,34
2017-11-25,viral,37
2017-11-26,viral,35
2017-11-27,viral,37
2017-11-28,viral,38
2017-11-29,viral,39
2017-11-30,viral,37
2017-12-01,viral,37
2017-12-02,viral,32
2017-12-03,viral,34
2017-12-04,viral,36
2017-12-05,viral,36
2017-12-06,viral,37
2017-12-07,viral,38
2017-12-08,viral,39
2017-12-09,viral,36
2017-12-10,viral,33
2017-12-11,viral,42
2017-12-12,viral,44
2017-12-13,viral,42
2017-12-14,viral,45
2017-12-15,viral,41
2017-12-16,viral,44
2017-12-17,viral,38
2017-12-18,viral,39
2017-12-19,viral,36
2017-12-20,viral,40
2017-12-21,viral,40
2017-12-22,viral,40
2017-12-23,viral,39
2017-12-24,viral,37
2017-12-25,viral,34
2017-12-26,viral,35
2017-12-27,viral,43
2017-12-28,viral,45
2017-12-29,viral,39
2017-12-30,viral,62
2017-12-31,viral,52
2018-01-01,viral,48
2018-01-02,viral,47
2018-01-03,viral,59
2018-01-04,viral,66
